"station";"x_utm";"y_utm";"WB_name";"TYP_NFS06";"WB_ID";"area";"institution";"type";"typology";"chla";"country";"date";"station_depth";"secchi";"temp";"sali";"TP";"TN";"dens_dif";"springlag";"year";"month";"obspoint";"period";"MSMDI";"logitMSMDI";"BQI";"depth";"O2";"time"
"32601";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2012-09-12;;;;;;;;;2012;9;"Ma7";"2007-2012";1;5.29330482472449;;;;
"36966";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2011-10-24;;;;;;;;;2011;10;"1";"2007-2012";0.92;2.44234703536921;;;;
"36967";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2011-10-24;;;;;;;;;2011;10;"1";"2007-2012";0.85;1.73460105538811;;;;
"36983_37";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2011-10-24;;;;;;;;;2011;10;"1";"2007-2012";0.84;1.65822807660353;;;;
"37006";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2010-09-13;;;;;;;;;2010;9;"1";"2007-2012";1;5.29330482472449;;;;
"36983_37";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2010-09-07;;;;;;;;;2010;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"36969";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2010-09-07;;;;;;;;;2010;9;"1";"2007-2012";0.88;1.99243016469021;;;;
"36967";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2010-09-07;;;;;;;;;2010;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36966";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2010-09-07;;;;;;;;;2010;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"37006";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";1;5.29330482472449;;;;
"36983_37";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2009-09-15;;;;;;;;;2009;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"36969";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2009-09-15;;;;;;;;;2009;9;"1";"2007-2012";0.92;2.44234703536921;;;;
"36966";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2009-09-15;;;;;;;;;2009;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"36967";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2009-09-15;;;;;;;;;2009;9;"1";"2007-2012";0.8;1.38629436111989;;;;
"36969";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2008-09-15;;;;;;;;;2008;9;"1";"2007-2012";0.95;2.94443897916644;;;;
"36967";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2008-09-15;;;;;;;;;2008;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36966";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2008-09-15;;;;;;;;;2008;9;"1";"2007-2012";0.92;2.44234703536921;;;;
"36983_37";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2008-09-15;;;;;;;;;2008;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"37006";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2008-09-09;;;;;;;;;2008;9;"1";"2007-2012";1;5.29330482472449;;;;
"36969";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-10-18;;;;;;;;;2007;10;"1";"2007-2012";0.9;2.19722457733622;;;;
"36967";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-10-11;;;;;;;;;2007;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36966";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-10-11;;;;;;;;;2007;10;"1";"2007-2012";0.9;2.19722457733622;;;;
"36983_37";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-09-04;;;;;;;;;2007;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"37004";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-09-04;;;;;;;;;2007;9;"1";"2007-2012";0.93;2.58668934409794;;;;
"37006";;;"Västra Blekinge skärgårds kustvatten";;"SE621688-144133";;"NA";;"SE_9";;;2007-09-04;;;;;;;;;2007;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36930";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-11-28;;;;;;;;;2012;11;"1";"2007-2012";0.9;2.19722457733622;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-18;;;;;;;;;2012;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-18;;;;;;;;;2012;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-18;;;;;;;;;2012;10;"1";"2007-2012";0.9;2.19722457733622;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-10;;;;;;;;;2012;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-10;;;;;;;;;2012;10;"1";"2007-2012";0.92;2.44234703536921;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2012-10-10;;;;;;;;;2012;10;"1";"2007-2012";0.92;2.44234703536921;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-31;;;;;;;;;2011;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-31;;;;;;;;;2011;10;"1";"2007-2012";0.92;2.44234703536921;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-31;;;;;;;;;2011;10;"1";"2007-2012";1;5.29330482472449;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-28;;;;;;;;;2011;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-28;;;;;;;;;2011;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2011-10-28;;;;;;;;;2011;10;"1";"2007-2012";0.9;2.19722457733622;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-10-11;;;;;;;;;2010;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-10-11;;;;;;;;;2010;10;"1";"2007-2012";0.85;1.73460105538811;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-09-06;;;;;;;;;2010;9;"1";"2007-2012";0.88;1.99243016469021;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-09-06;;;;;;;;;2010;9;"1";"2007-2012";1;5.29330482472449;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-09-06;;;;;;;;;2010;9;"1";"2007-2012";0.9;2.19722457733622;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-09-06;;;;;;;;;2010;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"37008";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2010-08-30;;;;;;;;;2010;8;"1";"2007-2012";0.95;2.94443897916644;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.92;2.44234703536921;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.92;2.44234703536921;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.92;2.44234703536921;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2009-09-16;;;;;;;;;2009;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-11-04;;;;;;;;;2008;11;"1";"2007-2012";0.9;2.19722457733622;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-11-04;;;;;;;;;2008;11;"1";"2007-2012";0.92;2.44234703536921;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-11-04;;;;;;;;;2008;11;"1";"2007-2012";1;5.29330482472449;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-11-04;;;;;;;;;2008;11;"1";"2007-2012";0.85;1.73460105538811;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-09-16;;;;;;;;;2008;9;"1";"2007-2012";0.88;1.99243016469021;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-09-16;;;;;;;;;2008;9;"1";"2007-2012";0.84;1.65822807660353;;;;
"37008";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2008-09-08;;;;;;;;;2008;9;"1";"2007-2012";0.95;2.94443897916644;;;;
"36968";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-11;;;;;;;;;2007;10;"1";"2007-2012";0.92;2.44234703536921;;;;
"36965";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-11;;;;;;;;;2007;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36964";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-10;;;;;;;;;2007;10;"1";"2007-2012";1;5.29330482472449;;;;
"36963";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-10;;;;;;;;;2007;10;"1";"2007-2012";0.85;1.73460105538811;;;;
"36962";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-10;;;;;;;;;2007;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"36961";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-10-10;;;;;;;;;2007;10;"1";"2007-2012";0.88;1.99243016469021;;;;
"37008";;;"Mellersta Blekinge skärgårds kustvatten";;"SE622011-146303";;"NA";;"SE_9";;;2007-09-05;;;;;;;;;2007;9;"1";"2007-2012";0.85;1.73460105538811;;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"1";"2001-2006";;;12.97019;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"2";"2001-2006";;;15.12459;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"3";"2001-2006";;;13.0968;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"4";"2001-2006";;;14.43575;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"1";"2001-2006";;;13.75381;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"2";"2001-2006";;;13.43624;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"3";"2001-2006";;;13.99285;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"4";"2001-2006";;;12.90669;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"1";"2001-2006";;;10.58682;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"2";"2001-2006";;;10.30964;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"3";"2001-2006";;;10.33277;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"4";"2001-2006";;;10.03494;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"1";"2001-2006";;;9.971323;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"2";"2001-2006";;;9.565899;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"3";"2001-2006";;;9.772815;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"4";"2001-2006";;;9.693011;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2006-05-19;41;;;;;;;;2006;5;"1";"2001-2006";;;8.446633;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2006-05-19;41;;;;;;;;2006;5;"2";"2001-2006";;;9.1687;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2006-05-19;41;;;;;;;;2006;5;"3";"2001-2006";;;8.571915;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2006-05-19;41;;;;;;;;2006;5;"4";"2001-2006";;;10.41903;;;
"Site  3";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-06;26.7;;;;;;;;2011;9;"1";"2007-2012";;;11.21229;;;
"Site  3";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-06;26.7;;;;;;;;2011;9;"2";"2007-2012";;;11.33415;;;
"Site  3";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-06;26.7;;;;;;;;2011;9;"3";"2007-2012";;;12.75149;;;
"Site  9";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-08;23.2;;;;;;;;2011;9;"1";"2007-2012";;;11.36081;;;
"Site  9";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-08;23.2;;;;;;;;2011;9;"2";"2007-2012";;;10.83599;;;
"Site  9";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2011-09-08;23.2;;;;;;;;2011;9;"3";"2007-2012";;;11.66245;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"1";"2007-2012";;;7.643855;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"2";"2007-2012";;;9.054886;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"3";"2007-2012";;;8.342475;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"4";"2007-2012";;;8.051333;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"1";"2007-2012";;;9.387195;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"2";"2007-2012";;;10.34672;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"3";"2007-2012";;;8.194046;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"4";"2007-2012";;;10.64371;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"1";"2007-2012";;;9.096953;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"2";"2007-2012";;;9.3292;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"3";"2007-2012";;;9.102905;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"4";"2007-2012";;;9.40212;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2010-05-18;41;;;;;;;;2010;5;"1";"2007-2012";;;9.319048;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2010-05-18;41;;;;;;;;2010;5;"2";"2007-2012";;;11.67855;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2010-05-18;41;;;;;;;;2010;5;"3";"2007-2012";;;11.05308;;;
"GALTERÖ";;;"Halse/Askeröfj";;;;"Västra GL";;;;;2010-05-18;41;;;;;;;;2010;5;"4";"2007-2012";;;11.41509;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"1";"2001-2006";;;13.65362;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-15;41;;;;;;;;2002;5;"2";"2001-2006";;;13.01695;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"1";"2001-2006";;;12.47498;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;41;;;;;;;;2003;5;"2";"2001-2006";;;11.35169;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"1";"2001-2006";;;9.522848;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-19;41;;;;;;;;2004;5;"2";"2001-2006";;;10.59609;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"1";"2001-2006";;;9.515054;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;41;;;;;;;;2005;5;"2";"2001-2006";;;8.49367;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-18;41;;;;;;;;2006;5;"1";"2001-2006";;;11.56688;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-18;41;;;;;;;;2006;5;"2";"2001-2006";;;10.5997;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-16;38;;;;;;;;2002;5;"1";"2001-2006";;;11.309;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-16;38;;;;;;;;2002;5;"2";"2001-2006";;;10.5457;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-16;38;;;;;;;;2002;5;"3";"2001-2006";;;11.08532;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2002-05-16;38;;;;;;;;2002;5;"4";"2001-2006";;;11.68628;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;38;;;;;;;;2003;5;"1";"2001-2006";;;11.8549;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;38;;;;;;;;2003;5;"2";"2001-2006";;;11.89472;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;38;;;;;;;;2003;5;"3";"2001-2006";;;11.85317;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2003-05-12;38;;;;;;;;2003;5;"4";"2001-2006";;;11.61331;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-24;38;;;;;;;;2004;5;"1";"2001-2006";;;9.77704;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-24;38;;;;;;;;2004;5;"2";"2001-2006";;;10.0837;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-24;38;;;;;;;;2004;5;"3";"2001-2006";;;9.939608;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2004-05-24;38;;;;;;;;2004;5;"4";"2001-2006";;;9.977026;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;38;;;;;;;;2005;5;"1";"2001-2006";;;10.37519;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;38;;;;;;;;2005;5;"2";"2001-2006";;;10.90022;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;38;;;;;;;;2005;5;"3";"2001-2006";;;10.09948;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2005-05-17;38;;;;;;;;2005;5;"4";"2001-2006";;;11.27374;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-17;38;;;;;;;;2006;5;"1";"2001-2006";;;9.278463;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-17;38;;;;;;;;2006;5;"2";"2001-2006";;;11.22827;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-17;38;;;;;;;;2006;5;"3";"2001-2006";;;10.80268;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2006-05-17;38;;;;;;;;2006;5;"4";"2001-2006";;;10.19349;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"1";"2007-2012";;;10.56183;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-07;41;;;;;;;;2007;5;"2";"2007-2012";;;10.33077;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"1";"2007-2012";;;10.24964;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-26;41;;;;;;;;2008;5;"2";"2007-2012";;;9.326632;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"1";"2007-2012";;;11.23119;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;41;;;;;;;;2009;5;"2";"2007-2012";;;10.82879;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2010-05-17;41;;;;;;;;2010;5;"1";"2007-2012";;;10.84477;;;
"HAKEFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2010-05-17;41;;;;;;;;2010;5;"2";"2007-2012";;;12.3323;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-08;38;;;;;;;;2007;5;"1";"2007-2012";;;10.29229;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-08;38;;;;;;;;2007;5;"2";"2007-2012";;;9.863219;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-08;38;;;;;;;;2007;5;"3";"2007-2012";;;9.113388;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2007-05-08;38;;;;;;;;2007;5;"4";"2007-2012";;;10.43376;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-19;38;;;;;;;;2008;5;"1";"2007-2012";;;9.018893;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-19;38;;;;;;;;2008;5;"2";"2007-2012";;;8.942972;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-19;38;;;;;;;;2008;5;"3";"2007-2012";;;9.689858;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2008-05-19;38;;;;;;;;2008;5;"4";"2007-2012";;;10.32783;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;38;;;;;;;;2009;5;"1";"2007-2012";;;9.932787;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;38;;;;;;;;2009;5;"2";"2007-2012";;;9.557425;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;38;;;;;;;;2009;5;"3";"2007-2012";;;9.036335;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2009-05-22;38;;;;;;;;2009;5;"4";"2007-2012";;;8.775567;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2010-05-17;38;;;;;;;;2010;5;"1";"2007-2012";;;8.580165;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2010-05-17;38;;;;;;;;2010;5;"2";"2007-2012";;;8.760645;;;
"MARSTRANDFJ";;;"Marstrandsfjorden";;;;"Västra GL";;;;;2010-05-17;38;;;;;;;;2010;5;"3";"2007-2012";;;8.812705;;;
